rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH)
3043426,Tracy080925_022-20250809 205154,1754801442135,8/9/2025,21:50:42,29.99,0.0,37.739620,-121.432102,16.35,2.16,25.93
3044387,Tracy080925_022-20250809 205154,1754801443096,8/9/2025,21:50:43,29.96,0.0,37.739620,-121.431977,16.36,2.58,24.36
3045377,Tracy080925_022-20250809 205154,1754801444086,8/9/2025,21:50:44,29.91,0.0,37.739620,-121.431863,16.41,3.06,22.79
3046397,Tracy080925_022-20250809 205154,1754801445106,8/9/2025,21:50:45,29.89,0.0,37.739622,-121.431749,16.45,2.60,22.28
3047387,Tracy080925_022-20250809 205154,1754801446096,8/9/2025,21:50:46,29.88,0.0,37.739623,-121.431637,16.43,2.42,21.94
3048377,Tracy080925_022-20250809 205154,1754801447086,8/9/2025,21:50:47,29.88,0.0,37.739625,-121.431524,16.54,2.30,22.32
3049396,Tracy080925_022-20250809 205154,1754801448105,8/9/2025,21:50:48,29.88,0.0,37.739625,-121.431405,16.51,2.20,23.06
3050386,Tracy080925_022-20250809 205154,1754801449095,8/9/2025,21:50:49,29.89,0.0,37.739624,-121.431290,16.48,2.59,22.64
3051377,Tracy080925_022-20250809 205154,1754801450086,8/9/2025,21:50:50,29.89,0.0,37.739625,-121.431177,16.66,2.81,22.17
3052426,Tracy080925_022-20250809 205154,1754801451135,8/9/2025,21:50:51,29.86,0.0,37.739626,-121.431067,16.81,2.91,21.63
3053477,Tracy080925_022-20250809 205154,1754801452186,8/9/2025,21:50:52,29.84,0.0,37.739626,-121.430961,16.86,2.68,21.05
3054557,Tracy080925_022-20250809 205154,1754801453266,8/9/2025,21:50:53,29.78,0.0,37.739626,-121.430855,16.97,2.40,20.83
3055607,Tracy080925_022-20250809 205154,1754801454316,8/9/2025,21:50:54,29.78,0.0,37.739627,-121.430751,17.01,2.23,20.54
3056389,Tracy080925_022-20250809 205154,1754801455098,8/9/2025,21:50:55,29.78,0.0,37.739627,-121.430652,17.08,2.14,19.26
3057377,Tracy080925_022-20250809 205154,1754801456086,8/9/2025,21:50:56,29.77,0.0,37.739629,-121.430569,17.19,2.44,16.40
3058397,Tracy080925_022-20250809 205154,1754801457106,8/9/2025,21:50:57,29.76,0.0,37.739629,-121.430491,17.24,2.31,15.66
3059387,Tracy080925_022-20250809 205154,1754801458096,8/9/2025,21:50:58,29.79,0.0,37.739631,-121.430416,17.31,2.22,14.94
3060376,Tracy080925_022-20250809 205154,1754801459085,8/9/2025,21:50:59,29.83,0.0,37.739631,-121.430350,17.37,2.43,12.57
3061397,Tracy080925_022-20250809 205154,1754801460106,8/9/2025,21:51:00,29.82,0.0,37.739630,-121.430311,17.31,2.61,7.85
3062387,Tracy080925_022-20250809 205154,1754801461096,8/9/2025,21:51:01,29.78,0.0,37.739628,-121.430287,17.36,2.51,6.17
3063407,Tracy080925_022-20250809 205154,1754801462116,8/9/2025,21:51:02,29.75,0.0,37.739617,-121.430261,17.46,2.44,5.95
3064427,Tracy080925_022-20250809 205154,1754801463136,8/9/2025,21:51:03,29.72,0.0,37.739599,-121.430244,17.41,2.38,5.55
3065387,Tracy080925_022-20250809 205154,1754801464096,8/9/2025,21:51:04,29.69,0.0,37.739580,-121.430235,17.51,2.46,5.21
3066377,Tracy080925_022-20250809 205154,1754801465086,8/9/2025,21:51:05,29.66,0.0,37.739552,-121.430227,17.62,2.42,6.73
3067397,Tracy080925_022-20250809 205154,1754801466106,8/9/2025,21:51:06,29.63,0.0,37.739513,-121.430224,17.58,2.46,8.88
3068387,Tracy080925_022-20250809 205154,1754801467096,8/9/2025,21:51:07,29.62,0.0,37.739477,-121.430222,17.59,2.42,8.68
3069377,Tracy080925_022-20250809 205154,1754801468086,8/9/2025,21:51:08,29.61,0.0,37.739453,-121.430222,17.60,2.48,5.93
3070367,Tracy080925_022-20250809 205154,1754801469076,8/9/2025,21:51:09,29.60,0.0,37.739443,-121.430222,17.52,2.49,2.80
3071388,Tracy080925_022-20250809 205154,1754801470097,8/9/2025,21:51:10,29.59,0.0,37.739442,-121.430224,17.47,2.47,0.40
3072377,Tracy080925_022-20250809 205154,1754801471086,8/9/2025,21:51:11,29.60,0.0,37.739442,-121.430224,17.47,2.51,0.13
3073397,Tracy080925_022-20250809 205154,1754801472106,8/9/2025,21:51:12,29.62,0.0,37.739441,-121.430225,17.45,2.74,0.07
3074387,Tracy080925_022-20250809 205154,1754801473096,8/9/2025,21:51:13,29.62,0.0,37.739440,-121.430226,17.41,2.80,0.43
3075378,Tracy080925_022-20250809 205154,1754801474087,8/9/2025,21:51:14,29.61,0.0,37.739433,-121.430225,17.41,2.90,1.45
3076398,Tracy080925_022-20250809 205154,1754801475107,8/9/2025,21:51:15,29.60,0.0,37.739422,-121.430224,17.37,2.89,2.75
3077388,Tracy080925_022-20250809 205154,1754801476097,8/9/2025,21:51:16,29.59,0.0,37.739396,-121.430224,17.36,2.91,6.11
3078408,Tracy080925_022-20250809 205154,1754801477117,8/9/2025,21:51:17,29.59,0.0,37.739360,-121.430223,17.28,2.87,8.61
3079397,Tracy080925_022-20250809 205154,1754801478106,8/9/2025,21:51:18,29.65,0.0,37.739317,-121.430224,17.23,2.84,10.51
3080418,Tracy080925_022-20250809 205154,1754801479127,8/9/2025,21:51:19,29.71,0.0,37.739268,-121.430223,17.28,2.80,12.19
3081437,Tracy080925_022-20250809 205154,1754801480146,8/9/2025,21:51:20,29.74,0.0,37.739216,-121.430220,17.22,2.76,12.57
3082397,Tracy080925_022-20250809 205154,1754801481106,8/9/2025,21:51:21,29.74,0.0,37.739167,-121.430217,17.24,2.81,12.10
3083387,Tracy080925_022-20250809 205154,1754801482096,8/9/2025,21:51:22,29.70,0.0,37.739118,-121.430219,17.22,2.80,12.39
3084468,Tracy080925_022-20250809 205154,1754801483177,8/9/2025,21:51:23,29.67,0.0,37.739066,-121.430220,17.32,2.82,12.55
3085397,Tracy080925_022-20250809 205154,1754801484106,8/9/2025,21:51:24,29.66,0.0,37.739018,-121.430220,17.41,2.78,12.06
3086387,Tracy080925_022-20250809 205154,1754801485096,8/9/2025,21:51:25,29.65,0.0,37.738970,-121.430220,17.33,2.74,11.79
3087378,Tracy080925_022-20250809 205154,1754801486087,8/9/2025,21:51:26,29.66,0.0,37.738919,-121.430219,17.38,2.71,12.66
3088398,Tracy080925_022-20250809 205154,1754801487107,8/9/2025,21:51:27,29.65,0.0,37.738868,-121.430217,17.35,2.67,12.57
3089388,Tracy080925_022-20250809 205154,1754801488097,8/9/2025,21:51:28,29.63,0.0,37.738821,-121.430214,17.43,2.64,12.01
3090378,Tracy080925_022-20250809 205154,1754801489087,8/9/2025,21:51:29,29.62,0.0,37.738775,-121.430214,17.28,2.60,11.30
3091398,Tracy080925_022-20250809 205154,1754801490107,8/9/2025,21:51:30,29.66,0.0,37.738733,-121.430216,17.26,2.60,10.69
3092388,Tracy080925_022-20250809 205154,1754801491097,8/9/2025,21:51:31,29.66,0.0,37.738691,-121.430217,17.33,2.62,10.22
3093378,Tracy080925_022-20250809 205154,1754801492087,8/9/2025,21:51:32,29.67,0.0,37.738650,-121.430219,17.37,2.63,9.82
3094398,Tracy080925_022-20250809 205154,1754801493107,8/9/2025,21:51:33,29.66,0.0,37.738620,-121.430220,17.30,2.63,7.38
3095388,Tracy080925_022-20250809 205154,1754801494097,8/9/2025,21:51:34,29.64,0.0,37.738607,-121.430222,17.23,2.60,3.18
3096379,Tracy080925_022-20250809 205154,1754801495088,8/9/2025,21:51:35,29.61,0.0,37.738598,-121.430222,17.35,2.65,2.26
3097398,Tracy080925_022-20250809 205154,1754801496107,8/9/2025,21:51:36,29.59,0.0,37.738587,-121.430222,17.34,2.64,2.62
3098418,Tracy080925_022-20250809 205154,1754801497127,8/9/2025,21:51:37,29.60,0.0,37.738569,-121.430221,17.40,2.61,4.54
3099409,Tracy080925_022-20250809 205154,1754801498118,8/9/2025,21:51:38,29.64,0.0,37.738539,-121.430221,17.43,2.58,7.29
3100398,Tracy080925_022-20250809 205154,1754801499107,8/9/2025,21:51:39,29.67,0.0,37.738500,-121.430219,17.37,2.59,9.13
3101419,Tracy080925_022-20250809 205154,1754801500128,8/9/2025,21:51:40,29.72,0.0,37.738460,-121.430217,17.38,2.56,9.73
3102385,Tracy080925_022-20250809 205154,1754801501094,8/9/2025,21:51:41,29.73,0.0,37.738422,-121.430214,17.29,2.53,9.80
3103398,Tracy080925_022-20250809 205154,1754801502107,8/9/2025,21:51:42,29.68,0.0,37.738380,-121.430211,17.35,2.51,10.85
3104388,Tracy080925_022-20250809 205154,1754801503097,8/9/2025,21:51:43,29.67,0.0,37.738328,-121.430212,17.34,2.53,12.57
3105381,Tracy080925_022-20250809 205154,1754801504090,8/9/2025,21:51:44,29.65,0.0,37.738270,-121.430213,17.35,2.50,14.00
3106398,Tracy080925_022-20250809 205154,1754801505107,8/9/2025,21:51:45,29.64,0.0,37.738209,-121.430213,17.42,2.49,14.94
3107388,Tracy080925_022-20250809 205154,1754801506097,8/9/2025,21:51:46,29.63,0.0,37.738148,-121.430214,17.45,2.44,15.08
3108379,Tracy080925_022-20250809 205154,1754801507088,8/9/2025,21:51:47,29.66,0.0,37.738088,-121.430213,17.45,2.38,14.70
3109398,Tracy080925_022-20250809 205154,1754801508107,8/9/2025,21:51:48,29.65,0.0,37.738031,-121.430213,17.43,2.32,14.41
3110388,Tracy080925_022-20250809 205154,1754801509097,8/9/2025,21:51:49,29.63,0.0,37.737973,-121.430212,17.48,2.27,14.05
3111379,Tracy080925_022-20250809 205154,1754801510088,8/9/2025,21:51:50,29.63,0.0,37.737919,-121.430210,17.52,2.26,13.76
3112398,Tracy080925_022-20250809 205154,1754801511107,8/9/2025,21:51:51,29.60,0.0,37.737862,-121.430210,17.54,2.24,13.89
3113388,Tracy080925_022-20250809 205154,1754801512097,8/9/2025,21:51:52,29.59,0.0,37.737807,-121.430208,17.54,2.28,13.71
3114381,Tracy080925_022-20250809 205154,1754801513090,8/9/2025,21:51:53,29.59,0.0,37.737753,-121.430206,17.47,2.24,13.22
3115398,Tracy080925_022-20250809 205154,1754801514107,8/9/2025,21:51:54,29.58,0.0,37.737702,-121.430205,17.50,2.21,12.80
3116388,Tracy080925_022-20250809 205154,1754801515097,8/9/2025,21:51:55,29.59,0.0,37.737653,-121.430205,17.55,2.29,12.30
3117379,Tracy080925_022-20250809 205154,1754801516088,8/9/2025,21:51:56,29.57,0.0,37.737601,-121.430207,17.60,2.26,12.80
3118398,Tracy080925_022-20250809 205154,1754801517107,8/9/2025,21:51:57,29.55,0.0,37.737550,-121.430209,17.49,2.25,12.77
3119388,Tracy080925_022-20250809 205154,1754801518097,8/9/2025,21:51:58,29.56,0.0,37.737503,-121.430209,17.47,2.46,11.54
3120410,Tracy080925_022-20250809 205154,1754801519119,8/9/2025,21:51:59,29.55,0.0,37.737469,-121.430210,17.43,2.51,8.05
3121399,Tracy080925_022-20250809 205154,1754801520108,8/9/2025,21:52:00,29.54,0.0,37.737448,-121.430210,17.50,2.51,5.57
3122419,Tracy080925_022-20250809 205154,1754801521128,8/9/2025,21:52:01,29.54,0.0,37.737433,-121.430210,17.53,2.53,3.74
3123379,Tracy080925_022-20250809 205154,1754801522088,8/9/2025,21:52:02,29.52,0.0,37.737423,-121.430212,17.53,2.50,2.46
3124429,Tracy080925_022-20250809 205154,1754801523138,8/9/2025,21:52:03,29.50,0.0,37.737415,-121.430213,17.57,2.51,2.51
3125389,Tracy080925_022-20250809 205154,1754801524098,8/9/2025,21:52:04,29.48,0.0,37.737403,-121.430209,17.67,2.51,3.74
3126409,Tracy080925_022-20250809 205154,1754801525118,8/9/2025,21:52:05,29.48,0.0,37.737380,-121.430193,17.82,2.51,7.67
3127399,Tracy080925_022-20250809 205154,1754801526108,8/9/2025,21:52:06,29.52,0.0,37.737359,-121.430191,17.89,2.48,10.16
3128389,Tracy080925_022-20250809 205154,1754801527098,8/9/2025,21:52:07,29.54,0.0,37.737316,-121.430110,17.99,2.46,11.74
3129380,Tracy080925_022-20250809 205154,1754801528089,8/9/2025,21:52:08,29.54,0.0,37.737317,-121.430042,18.05,2.45,14.09
3130399,Tracy080925_022-20250809 205154,1754801529108,8/9/2025,21:52:09,29.56,0.0,37.737317,-121.429963,17.88,2.57,15.88
3131389,Tracy080925_022-20250809 205154,1754801530098,8/9/2025,21:52:10,29.58,0.0,37.737317,-121.429886,17.71,2.66,15.30
3132380,Tracy080925_022-20250809 205154,1754801531089,8/9/2025,21:52:11,29.58,0.0,37.737318,-121.429806,17.74,2.62,15.14
3133399,Tracy080925_022-20250809 205154,1754801532108,8/9/2025,21:52:12,29.55,0.0,37.737318,-121.429729,17.76,2.52,15.17
3134419,Tracy080925_022-20250809 205154,1754801533128,8/9/2025,21:52:13,29.56,0.0,37.737320,-121.429652,17.74,2.70,15.37
3135380,Tracy080925_022-20250809 205154,1754801534089,8/9/2025,21:52:14,29.57,0.0,37.737321,-121.429576,17.82,2.60,14.92
3136399,Tracy080925_022-20250809 205154,1754801535108,8/9/2025,21:52:15,29.55,0.0,37.737321,-121.429505,17.85,2.67,13.94
3137389,Tracy080925_022-20250809 205154,1754801536098,8/9/2025,21:52:16,29.56,0.0,37.737322,-121.429448,17.91,2.84,10.96
3138380,Tracy080925_022-20250809 205154,1754801537089,8/9/2025,21:52:17,29.55,0.0,37.737322,-121.429413,18.00,2.77,6.73
3139399,Tracy080925_022-20250809 205154,1754801538108,8/9/2025,21:52:18,29.52,0.0,37.737324,-121.429387,18.02,2.88,4.63
3140389,Tracy080925_022-20250809 205154,1754801539098,8/9/2025,21:52:19,29.52,0.0,37.737325,-121.429381,18.04,2.79,1.16
3141409,Tracy080925_022-20250809 205154,1754801540118,8/9/2025,21:52:20,29.51,0.0,37.737325,-121.429383,18.08,2.87,0.09
3142399,Tracy080925_022-20250809 205154,1754801541108,8/9/2025,21:52:21,29.55,0.0,37.737326,-121.429378,18.05,2.93,0.89
3143421,Tracy080925_022-20250809 205154,1754801542130,8/9/2025,21:52:22,29.59,0.0,37.737331,-121.429364,18.08,2.85,3.89
3144440,Tracy080925_022-20250809 205154,1754801543149,8/9/2025,21:52:23,29.62,0.0,37.737320,-121.429327,18.08,2.82,7.47
3145399,Tracy080925_022-20250809 205154,1754801544108,8/9/2025,21:52:24,29.59,0.0,37.737326,-121.429290,18.02,2.79,9.75
3146390,Tracy080925_022-20250809 205154,1754801545099,8/9/2025,21:52:25,29.57,0.0,37.737417,-121.429246,17.98,2.74,11.74
3147380,Tracy080925_022-20250809 205154,1754801546089,8/9/2025,21:52:26,29.62,0.0,37.737477,-121.429263,17.88,2.69,13.78
3148399,Tracy080925_022-20250809 205154,1754801547108,8/9/2025,21:52:27,29.65,0.0,37.737542,-121.429264,17.87,2.78,15.88
3149389,Tracy080925_022-20250809 205154,1754801548098,8/9/2025,21:52:28,29.69,0.0,37.737616,-121.429264,17.86,2.68,18.19
3150380,Tracy080925_022-20250809 205154,1754801549089,8/9/2025,21:52:29,29.73,0.0,37.737698,-121.429264,17.86,2.52,20.29
3151400,Tracy080925_022-20250809 205154,1754801550109,8/9/2025,21:52:30,29.73,0.0,37.737784,-121.429244,17.70,2.36,21.21
3152390,Tracy080925_022-20250809 205154,1754801551099,8/9/2025,21:52:31,29.70,0.0,37.737867,-121.429244,17.62,2.31,20.51
3153380,Tracy080925_022-20250809 205154,1754801552089,8/9/2025,21:52:32,29.70,0.0,37.737948,-121.429244,17.60,2.33,20.15
3154430,Tracy080925_022-20250809 205154,1754801553139,8/9/2025,21:52:33,29.82,0.0,37.738027,-121.429244,17.57,2.22,19.80
3155390,Tracy080925_022-20250809 205154,1754801554099,8/9/2025,21:52:34,29.74,0.0,37.738104,-121.429244,17.57,2.14,19.19
3156410,Tracy080925_022-20250809 205154,1754801555119,8/9/2025,21:52:35,29.70,0.0,37.738179,-121.429263,17.57,2.24,18.61
3157400,Tracy080925_022-20250809 205154,1754801556109,8/9/2025,21:52:36,29.69,0.0,37.738250,-121.429261,17.61,2.35,17.92
3158390,Tracy080925_022-20250809 205154,1754801557099,8/9/2025,21:52:37,29.70,0.0,37.738310,-121.429259,17.66,3.17,14.63
3159380,Tracy080925_022-20250809 205154,1754801558089,8/9/2025,21:52:38,29.73,0.0,37.738352,-121.429257,17.65,3.42,10.60
3160400,Tracy080925_022-20250809 205154,1754801559109,8/9/2025,21:52:39,29.75,0.0,37.738375,-121.429256,17.56,3.19,6.22
3161392,Tracy080925_022-20250809 205154,1754801560101,8/9/2025,21:52:40,29.76,0.0,37.738394,-121.429254,17.59,2.99,5.08
3162380,Tracy080925_022-20250809 205154,1754801561089,8/9/2025,21:52:41,29.76,0.0,37.738414,-121.429250,17.45,3.05,5.06
3163401,Tracy080925_022-20250809 205154,1754801562110,8/9/2025,21:52:42,29.71,0.0,37.738436,-121.429237,17.43,3.21,6.38
3164421,Tracy080925_022-20250809 205154,1754801563130,8/9/2025,21:52:43,29.70,0.0,37.738462,-121.429210,17.47,3.08,8.90
3165380,Tracy080925_022-20250809 205154,1754801564089,8/9/2025,21:52:44,29.70,0.0,37.738481,-121.429170,17.37,3.01,10.18
3166402,Tracy080925_022-20250809 205154,1754801565111,8/9/2025,21:52:45,29.73,0.0,37.738490,-121.429116,17.39,2.94,11.63
3167392,Tracy080925_022-20250809 205154,1754801566101,8/9/2025,21:52:46,29.73,0.0,37.738494,-121.429058,17.47,2.86,12.08
3168381,Tracy080925_022-20250809 205154,1754801567090,8/9/2025,21:52:47,29.72,0.0,37.738497,-121.428992,17.47,2.80,13.04
3169401,Tracy080925_022-20250809 205154,1754801568110,8/9/2025,21:52:48,29.77,0.0,37.738498,-121.428924,17.50,2.77,13.67
3170391,Tracy080925_022-20250809 205154,1754801569100,8/9/2025,21:52:49,29.83,0.0,37.738500,-121.428851,17.49,2.75,14.36
3171380,Tracy080925_022-20250809 205154,1754801570089,8/9/2025,21:52:50,29.88,0.0,37.738501,-121.428777,17.40,2.68,14.63
3172400,Tracy080925_022-20250809 205154,1754801571109,8/9/2025,21:52:51,29.90,0.0,37.738503,-121.428704,17.40,2.60,14.25
3173390,Tracy080925_022-20250809 205154,1754801572099,8/9/2025,21:52:52,29.92,0.0,37.738504,-121.428634,17.38,2.59,13.94
3174410,Tracy080925_022-20250809 205154,1754801573119,8/9/2025,21:52:53,29.98,0.0,37.738505,-121.428561,17.43,2.51,14.03
3175400,Tracy080925_022-20250809 205154,1754801574109,8/9/2025,21:52:54,29.95,0.0,37.738506,-121.428491,17.38,2.45,13.82
3176390,Tracy080925_022-20250809 205154,1754801575099,8/9/2025,21:52:55,29.95,0.0,37.738507,-121.428419,17.35,2.39,14.23
3177380,Tracy080925_022-20250809 205154,1754801576089,8/9/2025,21:52:56,29.96,0.0,37.738508,-121.428339,17.38,2.39,15.32
3178400,Tracy080925_022-20250809 205154,1754801577109,8/9/2025,21:52:57,29.93,0.0,37.738507,-121.428262,17.31,2.34,15.10
3179390,Tracy080925_022-20250809 205154,1754801578099,8/9/2025,21:52:58,29.89,0.0,37.738508,-121.428194,17.23,2.34,13.49
3180380,Tracy080925_022-20250809 205154,1754801579089,8/9/2025,21:52:59,29.86,0.0,37.738508,-121.428140,17.23,2.37,11.01
3181400,Tracy080925_022-20250809 205154,1754801580109,8/9/2025,21:53:00,29.84,0.0,37.738507,-121.428095,17.22,2.41,8.19
3182391,Tracy080925_022-20250809 205154,1754801581100,8/9/2025,21:53:01,29.81,0.0,37.738505,-121.428074,17.24,2.51,4.18
3183380,Tracy080925_022-20250809 205154,1754801582089,8/9/2025,21:53:02,29.80,0.0,37.738505,-121.428066,17.24,2.55,1.70
3184460,Tracy080925_022-20250809 205154,1754801583169,8/9/2025,21:53:03,29.77,0.0,37.738505,-121.428056,17.26,2.61,1.92
3185421,Tracy080925_022-20250809 205154,1754801584130,8/9/2025,21:53:04,29.77,0.0,37.738505,-121.428039,17.31,2.63,3.20
3186381,Tracy080925_022-20250809 205154,1754801585090,8/9/2025,21:53:05,29.75,0.0,37.738510,-121.428008,17.48,2.73,5.88
3187400,Tracy080925_022-20250809 205154,1754801586109,8/9/2025,21:53:06,29.75,0.0,37.738497,-121.427982,17.38,2.71,5.84
3188390,Tracy080925_022-20250809 205154,1754801587099,8/9/2025,21:53:07,29.75,0.0,37.738497,-121.427952,17.56,4.78,7.72
3189383,Tracy080925_022-20250809 205154,1754801588092,8/9/2025,21:53:08,29.79,0.0,37.738504,-121.427927,17.52,7.67,9.33
3190401,Tracy080925_022-20250809 205154,1754801589110,8/9/2025,21:53:09,29.80,0.0,37.738614,-121.427871,17.50,2.60,11.30
3191390,Tracy080925_022-20250809 205154,1754801590099,8/9/2025,21:53:10,29.81,0.0,37.738664,-121.427871,17.37,2.57,12.73
3192381,Tracy080925_022-20250809 205154,1754801591090,8/9/2025,21:53:11,29.85,0.0,37.738724,-121.427872,17.34,2.60,14.67
3193401,Tracy080925_022-20250809 205154,1754801592110,8/9/2025,21:53:12,29.89,0.0,37.738790,-121.427873,17.38,2.55,16.31
3194390,Tracy080925_022-20250809 205154,1754801593099,8/9/2025,21:53:13,29.88,0.0,37.738865,-121.427894,17.21,2.51,18.66
3195381,Tracy080925_022-20250809 205154,1754801594090,8/9/2025,21:53:14,29.90,0.0,37.738948,-121.427894,17.21,2.55,20.13
3196400,Tracy080925_022-20250809 205154,1754801595109,8/9/2025,21:53:15,29.86,0.0,37.739030,-121.427892,17.14,2.37,20.49
3197391,Tracy080925_022-20250809 205154,1754801596100,8/9/2025,21:53:16,29.93,0.0,37.739119,-121.427893,17.12,2.92,21.56
3198441,Tracy080925_022-20250809 205154,1754801597150,8/9/2025,21:53:17,29.91,0.0,37.739206,-121.427893,17.06,3.09,21.77
3199401,Tracy080925_022-20250809 205154,1754801598110,8/9/2025,21:53:18,29.88,0.0,37.739292,-121.427895,16.99,2.67,21.30
3200391,Tracy080925_022-20250809 205154,1754801599100,8/9/2025,21:53:19,29.85,0.0,37.739368,-121.427896,16.87,2.71,18.86
3201381,Tracy080925_022-20250809 205154,1754801600090,8/9/2025,21:53:20,29.91,0.0,37.739431,-121.427898,16.79,2.47,15.86
3202431,Tracy080925_022-20250809 205154,1754801601140,8/9/2025,21:53:21,29.94,0.0,37.739480,-121.427898,16.92,2.84,12.33
3203391,Tracy080925_022-20250809 205154,1754801602100,8/9/2025,21:53:22,29.87,0.0,37.739509,-121.427898,16.95,2.75,7.65
3204382,Tracy080925_022-20250809 205154,1754801603091,8/9/2025,21:53:23,29.85,0.0,37.739519,-121.427899,16.95,2.79,3.02
3205401,Tracy080925_022-20250809 205154,1754801604110,8/9/2025,21:53:24,29.84,0.0,37.739528,-121.427900,16.94,2.75,2.06
3206392,Tracy080925_022-20250809 205154,1754801605101,8/9/2025,21:53:25,29.84,0.0,37.739532,-121.427900,16.80,2.64,1.01
3207382,Tracy080925_022-20250809 205154,1754801606091,8/9/2025,21:53:26,29.80,0.0,37.739532,-121.427900,16.78,2.74,0.18
3208401,Tracy080925_022-20250809 205154,1754801607110,8/9/2025,21:53:27,29.77,0.0,37.739534,-121.427900,16.77,2.70,0.11
3209421,Tracy080925_022-20250809 205154,1754801608130,8/9/2025,21:53:28,29.76,0.0,37.739535,-121.427900,16.73,2.66,0.13
3210381,Tracy080925_022-20250809 205154,1754801609090,8/9/2025,21:53:29,29.76,0.0,37.739535,-121.427900,16.69,2.82,0.07
3211401,Tracy080925_022-20250809 205154,1754801610110,8/9/2025,21:53:30,29.73,0.0,37.739536,-121.427900,16.65,2.92,0.07
3212391,Tracy080925_022-20250809 205154,1754801611100,8/9/2025,21:53:31,29.71,0.0,37.739536,-121.427901,16.63,3.02,0.04
3213381,Tracy080925_022-20250809 205154,1754801612090,8/9/2025,21:53:32,29.70,0.0,37.739535,-121.427902,16.54,3.19,0.02
3214401,Tracy080925_022-20250809 205154,1754801613110,8/9/2025,21:53:33,29.69,0.0,37.739536,-121.427902,16.51,3.27,0.02
3215391,Tracy080925_022-20250809 205154,1754801614100,8/9/2025,21:53:34,29.72,0.0,37.739536,-121.427882,16.46,3.36,0.07
3216411,Tracy080925_022-20250809 205154,1754801615120,8/9/2025,21:53:35,29.72,0.0,37.739541,-121.427882,16.43,3.42,1.25
3217401,Tracy080925_022-20250809 205154,1754801616110,8/9/2025,21:53:36,29.69,0.0,37.739552,-121.427882,16.44,3.42,2.53
